repo,file_path,lines_of_code,unique_authors_12m,dominant_author,dominant_author_share,bus_factor_single_dev,churn_12m,risk_score
guava,android/guava-tests/test/com/google/common/graph/StandardMutableUndirectedGraphTest.java,69,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardMutableDirectedNetworkTest.java,81,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardMutableDirectedGraphTest.java,69,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardImmutableUndirectedGraphTest.java,62,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardImmutableGraphAdditionalTest.java,132,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardImmutableDirectedNetworkTest.java,88,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/StandardImmutableDirectedGraphTest.java,61,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/PackageSanityTests.java,80,1,cpovirk,1.0,True,14,5
guava,android/guava-tests/test/com/google/common/graph/NetworkMutationTest.java,129,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/graph/NetworkEquivalenceTest.java,189,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/ByteSinkTester.java,125,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/ByteSinkTest.java,109,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/AppendableWriterTest.java,127,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/html/HtmlEscapersTest.java,65,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/SipHashFunctionTest.java,182,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/Murmur3Hash32Test.java,202,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/Murmur3Hash128Test.java,83,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/MessageDigestHashFunctionTest.java,109,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/HashingOutputStreamTest.java,95,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/HashingInputStreamTest.java,154,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/HashFunctionEnum.java,58,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/hash/HashCodeTest.java,374,1,cpovirk,1.0,True,39,5
guava,android/guava-tests/test/com/google/common/hash/FunnelsTest.java,175,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/hash/Fingerprint2011Test.java,236,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/hash/FarmHashFingerprint64Test.java,202,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/io/IoTestCase.java,196,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/FilesSimplifyPathTest.java,307,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/FilesFileTraverserTest.java,115,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/FilesCreateTempDirTest.java,113,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/io/FileBackedOutputStreamAndroidIncompatibleTest.java,56,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/CountingOutputStreamTest.java,65,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/CountingInputStreamTest.java,118,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/CloseablesTest.java,125,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/CharStreamsTest.java,336,1,cpovirk,1.0,True,12,5
guava,android/guava-tests/test/com/google/common/io/CharSourceTester.java,228,1,cpovirk,1.0,True,11,5
guava,android/guava-tests/test/com/google/common/io/CharSourceTest.java,333,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/io/CharSinkTester.java,132,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/CharSinkTest.java,131,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/CharSequenceReaderTest.java,202,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/ByteSourceTester.java,249,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/TestOutputStream.java,84,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/io/TestInputStream.java,98,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/io/TestCharSource.java,54,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/TestCharSink.java,78,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/TestByteSource.java,75,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/TestByteSink.java,76,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/io/SourceSinkTester.java,127,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/io/SourceSinkFactory.java,79,1,cpovirk,1.0,True,16,5
guava,android/guava-tests/test/com/google/common/io/ResourcesTest.java,185,1,cpovirk,1.0,True,10,5
guava,android/guava-tests/test/com/google/common/io/ReflectionFreeAssertThrows.java,152,1,cpovirk,1.0,True,7,5
guava,android/guava-tests/test/com/google/common/io/PatternFilenameFilterTest.java,62,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/MultiReaderTest.java,112,1,cpovirk,1.0,True,12,5
guava,android/guava-tests/test/com/google/common/io/MultiInputStreamTest.java,148,1,cpovirk,1.0,True,16,5
guava,android/guava-tests/test/com/google/common/io/LittleEndianDataOutputStreamTest.java,149,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/io/LittleEndianDataInputStreamTest.java,145,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/LineBufferTest.java,151,1,cpovirk,1.0,True,17,5
guava,android/guava-tests/test/com/google/common/net/UrlEscapersTest.java,79,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/net/UrlEscaperTesting.java,105,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/net/ReflectionFreeAssertThrows.java,152,1,cpovirk,1.0,True,7,5
guava,android/guava-tests/test/com/google/common/net/HostSpecifierTest.java,119,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/math/ReflectionFreeAssertThrows.java,152,1,cpovirk,1.0,True,7,5
guava,android/guava-tests/test/com/google/common/math/QuantilesAlgorithmTest.java,92,1,cpovirk,1.0,True,13,5
guava,android/guava-tests/test/com/google/common/math/QuantilesAlgorithm.java,218,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/math/PairedStatsTest.java,297,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/math/MathTesting.java,306,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/math/MathPreconditionsTest.java,256,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/math/MathBenchmarking.java,154,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/math/LinearTransformationTest.java,211,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/math/DoubleUtilsTest.java,82,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/io/TestWriter.java,65,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/reflect/ReflectionTest.java,93,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/ParameterTest.java,66,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/MutableTypeToInstanceMapTest.java,211,1,cpovirk,1.0,True,24,5
guava,android/guava-tests/test/com/google/common/reflect/ImmutableTypeToInstanceMapTest.java,183,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/AbstractInvocationHandlerTest.java,169,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/primitives/UnsignedLongTest.java,299,1,cpovirk,1.0,True,9,5
guava,android/guava-tests/test/com/google/common/primitives/UnsignedIntsTest.java,381,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/primitives/UnsignedIntegerTest.java,290,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/primitives/UnsignedBytesTest.java,382,1,cpovirk,1.0,True,69,5
guava,android/guava-tests/test/com/google/common/primitives/SignedBytesTest.java,193,1,cpovirk,1.0,True,9,5
guava,android/guava-tests/test/com/google/common/primitives/ShortArrayAsListTest.java,166,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/primitives/ReflectionFreeAssertThrows.java,152,1,cpovirk,1.0,True,7,5
guava,android/guava-tests/test/com/google/common/primitives/PrimitivesTest.java,95,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/primitives/IntArrayAsListTest.java,167,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/primitives/CharArrayAsListTest.java,166,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/primitives/ByteArrayAsListTest.java,166,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AtomicsTest.java,76,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AtomicLongMapBasherTest.java,125,1,cpovirk,1.0,True,14,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AtomicDoubleTest.java,253,1,cpovirk,1.0,True,5,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AtomicDoubleArrayTest.java,335,1,cpovirk,1.0,True,13,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AggregateFutureStateFallbackAtomicHelperTest.java,154,1,cpovirk,1.0,True,66,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AbstractListeningExecutorServiceTest.java,111,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AbstractIdleServiceTest.java,225,1,cpovirk,1.0,True,14,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureFallbackAtomicHelperTest.java,187,1,cpovirk,1.0,True,180,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AbstractFutureCancellationCauseTest.java,164,1,cpovirk,1.0,True,14,5
guava,android/guava-tests/test/com/google/common/util/concurrent/AbstractChainedListenableFutureTest.java,99,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/TypesTest.java,392,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/reflect/TypeVisitorTest.java,142,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/TypeResolverTest.java,286,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/reflect/TypeParameterTest.java,59,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/InterruptibleTaskTest.java,204,1,cpovirk,1.0,True,42,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesTransformTest.java,62,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesTransformAsyncTest.java,168,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesGetUncheckedTest.java,110,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesGetDoneTest.java,57,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesGetCheckedTest.java,386,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FuturesGetCheckedInputs.java,176,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FutureCallbackTest.java,213,1,cpovirk,1.0,True,12,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ForwardingObjectTesterTest.java,60,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ForwardingExecutorServiceTest.java,75,1,cpovirk,1.0,True,49,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FluentFutureTest.java,156,1,cpovirk,1.0,True,16,5
guava,android/guava-tests/test/com/google/common/util/concurrent/FakeTimeLimiterTest.java,124,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ExecutionListTest.java,163,1,cpovirk,1.0,True,20,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ClosingFutureFinishToValueAndCloserTest.java,149,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ClosingFutureFinishToFutureTest.java,97,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ClassPathUtil.java,63,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ThreadFactoryBuilderTest.java,219,1,cpovirk,1.0,True,12,5
guava,android/guava-tests/test/com/google/common/util/concurrent/TestThread.java,305,1,cpovirk,1.0,True,38,5
guava,android/guava-tests/test/com/google/common/util/concurrent/TestPlatform.java,81,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/SupplementalMonitorTest.java,132,1,cpovirk,1.0,True,15,5
guava,android/guava-tests/test/com/google/common/util/concurrent/StripedTest.java,242,1,cpovirk,1.0,True,15,5
guava,android/guava-tests/test/com/google/common/util/concurrent/SimpleTimeLimiterTest.java,275,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/SettableFutureTest.java,205,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ServiceTest.java,56,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/SequentialExecutorTest.java,385,1,cpovirk,1.0,True,51,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ReflectionFreeAssertThrows.java,162,1,cpovirk,1.0,True,7,5
guava,android/guava-tests/test/com/google/common/util/concurrent/MonitorTestCase.java,243,1,cpovirk,1.0,True,4,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ListenerCallQueueTest.java,235,1,cpovirk,1.0,True,16,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ListenableFutureTester.java,111,1,cpovirk,1.0,True,8,5
guava,android/guava-tests/test/com/google/common/util/concurrent/ListenableFutureTaskTest.java,158,1,cpovirk,1.0,True,6,5
guava,android/guava-tests/test/com/google/common/util/concurrent/JdkFutureAdaptersTest.java,275,1,cpovirk,1.0,True,27,5
guava,android/guava-tests/test/com/google/common/util/concurrent/InterruptionUtil.java,142,1,cpovirk,1.0,True,12,5
guava,android/guava/src/com/google/common/base/NullnessCasts.java,60,1,cpovirk,1.0,True,14,5
guava,android/guava/src/com/google/common/base/JdkPattern.java,91,1,cpovirk,1.0,True,10,5
guava,android/guava/src/com/google/common/base/FunctionalEquivalence.java,76,1,cpovirk,1.0,True,16,5
guava,android/guava/src/com/google/common/base/Defaults.java,66,1,cpovirk,1.0,True,8,5
guava,android/guava/src/com/google/common/base/Charsets.java,86,1,cpovirk,1.0,True,3,5
guava,android/guava/src/com/google/common/base/AbstractIterator.java,93,1,cpovirk,1.0,True,12,5
guava,android/guava/src/com/google/common/annotations/GwtCompatible.java,57,1,cpovirk,1.0,True,40,5
guava,android/guava-tests/test/com/google/common/xml/XmlEscapersTest.java,125,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/WrappingScheduledExecutorServiceTest.java,245,1,cpovirk,1.0,True,17,5
guava,android/guava-tests/test/com/google/common/util/concurrent/WrappingExecutorServiceTest.java,309,1,cpovirk,1.0,True,19,5
guava,android/guava-tests/test/com/google/common/util/concurrent/UninterruptibleFutureTest.java,279,1,cpovirk,1.0,True,14,5
guava,android/guava-tests/test/com/google/common/util/concurrent/UncheckedThrowingFuture.java,108,1,cpovirk,1.0,True,2,5
guava,android/guava-tests/test/com/google/common/util/concurrent/TrustedListenableFutureTaskTest.java,214,1,cpovirk,1.0,True,37,5
guava,android/guava/src/com/google/common/cache/AbstractLoadingCache.java,78,1,cpovirk,1.0,True,5,5
guava,android/guava/src/com/google/common/cache/AbstractCache.java,282,1,cpovirk,1.0,True,29,5
guava,android/guava/src/com/google/common/base/package-info.java,64,1,cpovirk,1.0,True,6,5
guava,android/guava/src/com/google/common/base/internal/Finalizer.java,255,1,cpovirk,1.0,True,21,5
guava,android/guava/src/com/google/common/base/VerifyException.java,56,1,cpovirk,1.0,True,11,5
guava,android/guava/src/com/google/common/base/Ticker.java,55,1,cpovirk,1.0,True,1,5
guava,android/guava/src/com/google/common/base/Stopwatch.java,293,1,cpovirk,1.0,True,20,5
guava,android/guava/src/com/google/common/base/SneakyThrows.java,56,1,Xufei Tan,1.0,True,0,5
guava,android/guava/src/com/google/common/base/SmallCharMatcher.java,146,1,cpovirk,1.0,True,3,5
guava,android/guava/src/com/google/common/base/ParametricNullness.java,72,1,cpovirk,1.0,True,35,5
guava,android/guava/src/com/google/common/base/Optional.java,368,1,cpovirk,1.0,True,84,5
junit5,junit-platform-commons/src/testFixtures/java/org/junit/platform/commons/test/TestClassLoader.java,100,1,JUnit Team,1.0,True,2,5
