project_key,file_path,sonar_complexity,sonar_ncloc,sonar_cognitive_complexity,sonar_comment_lines_density,sonar_reliability_rating,sonar_security_rating,sonar_sqale_rating,sonar_sqale_index,sonar_violations,sonar_code_smells,sonar_bugs,sonar_vulnerabilities,sonar_duplicated_blocks,sonar_duplicated_lines_density,sonar_test_success_density,repo,analysis_date_utc,repo_head_sha,sonar_host_url,sonar_project_key
RxJava,src/main/java/io/reactivex/rxjava3/core/Notification.java,20,77,8,33.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/Observable.java,571,4131,78,73.0,1.0,1.0,1.0,1261,62,62,,,11,2.9,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableConverter.java,0,6,,60.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableEmitter.java,0,12,,81.5,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableOnSubscribe.java,0,6,,53.8,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableOperator.java,0,7,,50.0,1.0,1.0,3.0,40,3,3,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableSource.java,0,6,,53.8,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/ObservableTransformer.java,0,7,,50.0,1.0,1.0,2.0,20,2,2,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/Observer.java,0,9,,89.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/Scheduler.java,37,220,17,59.3,1.0,1.0,1.0,42,3,3,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/Single.java,196,1524,11,70.0,1.0,1.0,1.0,499,32,32,,,12,9.0,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleConverter.java,0,6,,60.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleEmitter.java,0,12,,82.1,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleObserver.java,0,8,,86.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleOnSubscribe.java,0,6,,53.8,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleOperator.java,0,7,,50.0,1.0,1.0,3.0,40,3,3,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleSource.java,0,6,,62.5,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/SingleTransformer.java,0,7,,50.0,1.0,1.0,2.0,20,2,2,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/core/package-info.java,0,1,,96.9,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/ActionDisposable.java,3,22,1,4.3,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/AutoCloseableDisposable.java,3,21,1,8.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/CompositeDisposable.java,40,166,44,17.8,1.0,1.0,1.0,8,1,1,,,1,9.7,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/Disposable.java,9,55,,50.5,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/DisposableContainer.java,0,6,,70.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/FutureDisposable.java,5,23,2,4.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/ReferenceDisposable.java,5,25,3,10.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/RunnableDisposable.java,3,16,,5.9,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/SerialDisposable.java,8,35,1,34.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/SubscriptionDisposable.java,2,13,,7.1,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/disposables/package-info.java,0,1,,75.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/CompositeException.java,41,183,80,17.9,1.0,1.0,1.0,80,3,3,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/Exceptions.java,6,21,3,56.3,1.0,1.0,1.0,5,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/MissingBackpressureException.java,3,13,,51.9,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/OnErrorNotImplementedException.java,3,11,1,59.3,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/ProtocolViolationException.java,1,7,,46.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/QueueOverflowException.java,2,11,,52.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/UndeliverableException.java,1,7,,46.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/exceptions/package-info.java,0,1,,83.3,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/flowables/ConnectableFlowable.java,11,97,1,70.3,1.0,1.0,1.0,,,,,,1,14.5,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/flowables/GroupedFlowable.java,2,13,,55.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/flowables/package-info.java,0,1,,75.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Action.java,0,5,,37.5,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/BiConsumer.java,0,6,,53.8,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/BiFunction.java,0,6,,60.0,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/BiPredicate.java,0,6,,57.1,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/BooleanSupplier.java,0,5,,50.0,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Cancellable.java,0,5,,44.4,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Consumer.java,0,6,,45.5,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function.java,0,6,,57.1,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function3.java,0,6,,64.7,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function4.java,0,6,,68.4,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function5.java,0,6,,71.4,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function6.java,0,6,,73.9,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function7.java,0,6,,76.0,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function8.java,0,6,,77.8,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Function9.java,0,6,,79.3,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/IntFunction.java,0,6,,50.0,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/LongConsumer.java,0,5,,44.4,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Predicate.java,0,6,,50.0,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/Supplier.java,0,5,,66.7,1.0,1.0,3.0,20,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/functions/package-info.java,0,1,,66.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/ArrayCompositeDisposable.java,17,55,24,17.9,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/CancellableDisposable.java,5,31,6,8.8,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/DisposableHelper.java,28,100,33,27.5,1.0,1.0,1.0,,1,1,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/EmptyDisposable.java,15,68,,17.1,1.0,1.0,1.0,,,,,,2,16.1,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/ListCompositeDisposable.java,35,151,37,0.7,1.0,1.0,1.0,8,1,1,,,1,9.6,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/disposables/SequentialDisposable.java,6,27,,41.3,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/functions/Functions.java,113,560,9,5.4,1.0,1.0,1.0,20,6,6,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/functions/ObjectHelper.java,7,31,2,36.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/AbstractEmptyQueueFuseable.java,10,44,,17.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/CancellableQueueFuseable.java,3,18,,18.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/FuseToFlowable.java,0,7,,72.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/FuseToMaybe.java,0,7,,72.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/FuseToObservable.java,0,7,,72.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/HasUpstreamCompletableSource.java,0,7,,41.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/HasUpstreamMaybeSource.java,0,7,,46.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/HasUpstreamObservableSource.java,0,7,,46.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/HasUpstreamPublisher.java,0,7,,53.3,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/HasUpstreamSingleSource.java,0,7,,46.2,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/fuseable/package-info.java,0,1,,50.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/CompletableFromCompletionStage.java,7,45,2,10.0,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/CompletionStageConsumer.java,12,65,3,5.8,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableCollectWithCollector.java,12,106,8,4.5,1.0,1.0,1.0,65,4,4,,,2,41.9,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableCollectWithCollectorSingle.java,14,115,8,4.2,1.0,1.0,1.0,65,4,4,,,4,50.0,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableFirstStageSubscriber.java,6,30,4,11.8,1.0,1.0,1.0,,,,,,1,27.9,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableFlatMapStream.java,44,264,95,4.0,1.0,1.0,1.0,269,11,11,,,1,4.2,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableFromCompletionStage.java,9,58,4,7.9,1.0,1.0,1.0,,,,,,1,17.7,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableFromStream.java,44,244,70,2.8,1.0,1.0,2.0,406,12,12,,,5,34.1,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableLastStageSubscriber.java,7,33,5,10.8,1.0,1.0,1.0,,,,,,3,40.6,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableMapOptional.java,29,133,26,2.9,1.0,1.0,1.0,10,1,1,,,4,57.5,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableSingleStageSubscriber.java,8,38,7,11.6,1.0,1.0,1.0,,,,,,3,44.3,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/FlowableStageSubscriber.java,9,48,2,7.7,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/MaybeFlattenStreamAsFlowable.java,40,219,72,1.8,2.0,1.0,1.0,237,12,11,1,,3,41.6,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/MaybeFlattenStreamAsObservable.java,35,200,54,2.0,2.0,1.0,1.0,285,15,14,1,,2,41.1,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/MaybeFromCompletionStage.java,8,48,3,9.4,1.0,1.0,1.0,,,,,,,,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/MaybeMapOptional.java,11,69,4,5.5,1.0,1.0,1.0,,,,,,5,42.3,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
RxJava,src/main/java/io/reactivex/rxjava3/internal/jdk8/ObservableCollectWithCollector.java,12,106,8,4.5,1.0,1.0,1.0,65,4,4,,,3,49.0,,RxJava,2026-01-06T01:51:02.085411+00:00,cba8b1a124c9ccdcc906e4fb320fce5e454d3fa8,http://localhost:9000,RxJava
